"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;1,191;0,809;0,161;-0,757;-1,15;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,493325389;0,337716268;0,317775779;0,153893787;0,044602792;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,676795191;0,690617342;0,801645789;0,989399988;1,031241771;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,811235205;0,921143103;0,90940714;1,000851319;1,192223643;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-0,165749471;-0,150859085;-0,073473643;-0,227122856;0,070436869;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,53395134;-0,48876231;-0,587849667;-0,574341778;-0,5387004;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,166727804;-0,287297418;-0,337239497;-0,423836397;-0,133428969;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;-0,085917795;-0,107206461;-0,171072385;-0,012561561;0,083340785;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546;-0,151122668;-0,231200568;-0,09576128;-0,01476704;-0,259657055
-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;1,191;0,809;0,161;-0,757;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,493325389;0,337716268;0,317775779;0,153893787;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,676795191;0,690617342;0,801645789;0,989399988;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,811235205;0,921143103;0,90940714;1,000851319;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-0,165749471;-0,150859085;-0,073473643;-0,227122856;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,53395134;-0,48876231;-0,587849667;-0,574341778;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,166727804;-0,287297418;-0,337239497;-0,423836397;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;-0,085917795;-0,107206461;-0,171072385;-0,012561561;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546;-0,151122668;-0,231200568;-0,09576128;-0,01476704
0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;1,191;0,809;0,161;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,493325389;0,337716268;0,317775779;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,676795191;0,690617342;0,801645789;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,811235205;0,921143103;0,90940714;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-0,165749471;-0,150859085;-0,073473643;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,53395134;-0,48876231;-0,587849667;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,166727804;-0,287297418;-0,337239497;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;-0,085917795;-0,107206461;-0,171072385;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546;-0,151122668;-0,231200568;-0,09576128
0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;1,191;0,809;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,493325389;0,337716268;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,676795191;0,690617342;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,811235205;0,921143103;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-0,165749471;-0,150859085;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,53395134;-0,48876231;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,166727804;-0,287297418;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;-0,085917795;-0,107206461;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546;-0,151122668;-0,231200568
1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;1,191;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,493325389;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,676795191;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,811235205;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-0,165749471;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,53395134;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,166727804;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;-0,085917795;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546;-0,151122668
1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;1,304;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,181943758;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,709616417;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,819720208;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-0,312803917;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,377732823;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;-0,113833268;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;-0,189695902;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428;-0,261038546
1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;0,858;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,0100518;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,828788737;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,685114121;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-0,21255759;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,37570506;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,016935927;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;-0,130851634;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159;-0,442404428
0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;0,496;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;-0,212880299;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,71689625;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,822661485;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-0,067521133;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,353489037;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,177770246;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;-0,15178955;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233;-0,446028159
-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-0,194;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;-0,590960037;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,696142525;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,859016302;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-0,211300281;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,400457476;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,044795437;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;-0,094801686;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846;-0,417134233
-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-0,433;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;-0,613995473;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,724266563;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,800316871;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-0,155876747;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,451621114;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,115043046;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,055332122;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045;-0,231660846
-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-0,799;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;-0,843526535;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,733815272;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,682784657;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;0,08790186;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,490452976;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,233210636;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,044587942;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427;-0,196120045
-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-0,87;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;-1,22166011;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,73713215;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,727485537;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;0,411698796;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,701641467;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,416636526;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;-0,056721961;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991;-0,31872427
-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,192;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;-1,34516026;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,343840385;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;1,0379066;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;0,623508945;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,923188822;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,43236199;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;-0,079846002;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323;-0,175299991
-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,497;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;-1,55769325;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,51983874;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;0,853123373;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;0,657785535;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-1,07347797;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,304889314;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;-0,00659400399999999;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653;-0,028812323
-0,394;-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,968;0,00228520299999998;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;-1,500799938;0,209010142;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,665765815;0,329146319;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;0,592255906;-0,309554018;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;0,763486837;-0,471586379;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-1,180439729;-0,772412693;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,171190674;0,128810155;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;-0,170894963;0,441031257;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068;0,110940653
0,153;-0,394;-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;1,029;0,405985912;0,00228520299999998;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;-1,624769843;0,182369943;0,209010142;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,541791453;0,112624573;0,329146319;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;0,630413403;-0,705526204;-0,309554018;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,800911193;-0,189741866;-0,471586379;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-1,418530857;-0,964801549;-0,772412693;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,015869612;0,218094096;0,128810155;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;-0,299231229;0,475402192;0,441031257;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754;0,277224068
0,716;0,153;-0,394;-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;1,34;0,746529823;0,405985912;0,00228520299999998;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;-1,840180935;0,010431378;0,182369943;0,209010142;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,510113643;0,010479398;0,112624573;0,329146319;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;0,777537742;-0,714110673;-0,705526204;-0,309554018;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,680243581;0,00581616099999999;-0,189741866;-0,471586379;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-1,299672552;-0,720045533;-0,964801549;-0,772412693;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;-0,083751227;0,356009557;0,218094096;0,128810155;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;-0,23764855;0,470292899;0,475402192;0,441031257;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026;0,157253754
1,017;0,716;0,153;-0,394;-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;1,347;0,508138118;0,746529823;0,405985912;0,00228520299999998;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;-1,639917183;0,125229714;0,010431378;0,182369943;0,209010142;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,299982461;0,042648973;0,010479398;0,112624573;0,329146319;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;0,79243324;-0,533406333;-0,714110673;-0,705526204;-0,309554018;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,560606746;0,341951403;0,00581616099999999;-0,189741866;-0,471586379;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-1,338894142;-0,342710169;-0,720045533;-0,964801549;-0,772412693;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;-0,246496835;0,094680362;0,356009557;0,218094096;0,128810155;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;0,059562215;0,130738652;0,470292899;0,475402192;0,441031257;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987;0,308394026
1,129;1,017;0,716;0,153;-0,394;-0,999;-1,313;-1,319;-1,011;-0,609;-0,055;0,803;0,393477701;0,508138118;0,746529823;0,405985912;0,00228520299999998;-0,561004749;-1,137593794;-1,441570745;-1,818161823;-1,85865851;-1,724917557;-1,696387589;0,149679153;0,125229714;0,010431378;0,182369943;0,209010142;0,291115659;0,338652024;0,241879553;0,366618673;0,337831764;0,441384984;0,500970569;0,038305671;0,042648973;0,010479398;0,112624573;0,329146319;0,197651142;0,579432554;0,73326963;0,847826372;0,869390067;0,646883932;0,731215621;-0,505286639;-0,533406333;-0,714110673;-0,705526204;-0,309554018;0,043069954;0,323338378;0,555872712;0,634420042;0,676383488;0,535791096;0,485996213;0,544721915;0,341951403;0,00581616099999999;-0,189741866;-0,471586379;-0,943234274;-1,02613776;-1,211223632;-1,147071348;-1,223200654;-1,250034393;-1,218927326;-0,146123211;-0,342710169;-0,720045533;-0,964801549;-0,772412693;-0,841431204;-0,648667756;-0,458099567;-0,270566358;-0,217922128;-0,350211692;-0,24366427;0,151237394;0,094680362;0,356009557;0,218094096;0,128810155;0,072825844;0,045735663;0,205358425;0,129143734;0,030651355;0,026925384;0,168024633;-0,113865866;0,130738652;0,470292899;0,475402192;0,441031257;0,291903732;0,374759137;0,26153539;0,036341402;0,16063833;0,332966174;0,503938987
