"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;1,28302277;1,698032772;1,66975786;1,974980155;2,189273362;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,584244488;3,405107127;3,786723799;3,874871099;3,99003636;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,339581788;3,635215503;3,600701381;3,749981523;4,131189771;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;4,76805931;4,643521835;4,446126442;4,445637869;4,254957426;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;0,953880501;1,111459242;1,139426522;1,253013974;1,430695729;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;-4,791042706;-4,539797997;-4,395421772;-4,04294087;-3,663320167;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;-0,02223332;0,168401179;0,104492476;0,026448918;-0,033784855;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071;0,780633939;1,001578735;1,126827643;1,293038271;1,544840023
1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;1,28302277;1,698032772;1,66975786;1,974980155;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,584244488;3,405107127;3,786723799;3,874871099;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,339581788;3,635215503;3,600701381;3,749981523;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;4,76805931;4,643521835;4,446126442;4,445637869;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;0,953880501;1,111459242;1,139426522;1,253013974;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;-4,791042706;-4,539797997;-4,395421772;-4,04294087;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;-0,02223332;0,168401179;0,104492476;0,026448918;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071;0,780633939;1,001578735;1,126827643;1,293038271
1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;1,28302277;1,698032772;1,66975786;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,584244488;3,405107127;3,786723799;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,339581788;3,635215503;3,600701381;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;4,76805931;4,643521835;4,446126442;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;0,953880501;1,111459242;1,139426522;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;-4,791042706;-4,539797997;-4,395421772;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;-0,02223332;0,168401179;0,104492476;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071;0,780633939;1,001578735;1,126827643
1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;1,28302277;1,698032772;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,584244488;3,405107127;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,339581788;3,635215503;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;4,76805931;4,643521835;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;0,953880501;1,111459242;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;-4,791042706;-4,539797997;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;-0,02223332;0,168401179;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071;0,780633939;1,001578735
1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;1,28302277;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,584244488;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,339581788;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;4,76805931;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;0,953880501;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;-4,791042706;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;-0,02223332;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071;0,780633939
1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;1,334728585;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,386165668;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,443700588;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;4,662952305;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;0,930174849;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;-4,888643054;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;0,260225838;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431;0,891462071
1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;1,104118241;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,84982007;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,178798696;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;4,683466631;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;0,860798434;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;-5,139491019;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;0,651450487;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492;0,962714431
1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;1,16892029;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,595221305;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,240552949;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;4,718326392;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;0,780161209;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;-5,415668192;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;0,403824323;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928;1,038041492
1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;1,414909975;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,559727783;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,022205701;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;4,762511834;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;0,632825044;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;-5,591668859;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;0,51019644;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445;0,984519928
1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;1,727818457;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,570342085;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;2,886179025;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;4,614893341;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;0,511545835;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;-5,527982259;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;1,01446767;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749;1,28959445
1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;1,612886977;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,319937664;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,064712224;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;4,470838054;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;0,605166202;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;-5,528142685;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;1,09996669;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825;1,237125749
1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;1,557273794;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;3,38211181;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,08870914;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;4,400713376;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;0,620294593;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;-5,392779859;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;1,257867616;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789;1,048358825
1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;1,542616935;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;3,269718807;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,187125431;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;4,391854048;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;0,775775013;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;-5,416157972;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;0,7986673;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055;0,949422789
1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;1,558776148;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;3,29730153;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,182166953;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;4,445160447;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;0,801727911;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;-5,237806692;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;0,780299608;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973;0,418123055
1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;1,52669661;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,91224915;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;3,610637185;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;4,464833108;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;0,976309932;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;-5,017697974;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;0,772942272;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426;0,249020973
1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;1,531401641;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;3,184178116;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;3,314674577;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;4,208821574;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;0,867312661;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;-4,99677042;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;0,752297086;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437;0,174015426
1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;1,593139198;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,838792974;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;3,571181582;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;3,974146815;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;1,034197238;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;-4,996969252;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;0,886333348;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203;0,195929437
1,4981033;1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,460615154;2,169353336;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;3,042431981;2,30652574;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;3,331132993;2,58075826;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;3,856689652;0,531404867;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;0,946838346;-3,285803304;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;-5,033055253;1,111323472;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;0,796427105;-0,389303875;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292;-0,159085203
1,669688095;1,4981033;1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;1,378424063;1,947272697;2,169353336;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;2,991656377;2,162765184;2,30652574;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;3,215713472;2,668747416;2,58075826;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;3,647956385;0,340946058;0,531404867;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;1,138441462;-3,05768925;-3,285803304;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;-4,818136483;1,084638551;1,111323472;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;0,800804564;-0,46791795;-0,389303875;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044;-0,133399292
1,4799393;1,669688095;1,4981033;1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,615428386;2,12287946;1,947272697;2,169353336;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,720639713;1,928303227;2,162765184;2,30652574;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;3,191907868;2,715191711;2,668747416;2,58075826;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;3,579533578;0,253312315;0,340946058;0,531404867;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;0,916323808;-2,893203075;-3,05768925;-3,285803304;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;-4,594921785;0,940198915;1,084638551;1,111323472;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;1,231311771;-0,611850999;-0,46791795;-0,389303875;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333;-0,40800044
1,509268774;1,4799393;1,669688095;1,4981033;1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,484966545;1,591094228;2,12287946;1,947272697;2,169353336;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,594778859;2,58912148;1,928303227;2,162765184;2,30652574;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;3,378123737;2,541447754;2,715191711;2,668747416;2,58075826;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;3,47005734;0,461328569;0,253312315;0,340946058;0,531404867;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;1,103432117;-2,669253192;-2,893203075;-3,05768925;-3,285803304;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;-4,380570398;0,793896845;0,940198915;1,084638551;1,111323472;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;0,93073053;-0,535644308;-0,611850999;-0,46791795;-0,389303875;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268;-0,380312333
1,647657141;1,509268774;1,4799393;1,669688095;1,4981033;1,526791019;1,652690748;1,605683044;1,709441988;1,717427633;1,569286638;1,472013024;1,666315152;1,591094228;2,12287946;1,947272697;2,169353336;2,020589995;2,569325872;2,709677825;2,818826325;2,396465256;2,616948195;2,407672604;2,318628997;2,58912148;1,928303227;2,162765184;2,30652574;2,701719915;2,179105373;2,292853853;2,33524466;2,930215874;3,090278661;3,406231391;2,358203357;2,541447754;2,715191711;2,668747416;2,58075826;2,805601834;2,852433802;3,013543686;3,368680629;3,34594927;3,406659245;3,473925674;0,336506841;0,461328569;0,253312315;0,340946058;0,531404867;0,649072996;0,437319697;0,532858001;0,587490991;0,877611852;0,979260726;1,084341979;-2,58302686;-2,669253192;-2,893203075;-3,05768925;-3,285803304;-3,330247573;-3,493889416;-3,638378795;-3,686314723;-3,966115585;-4,079209555;-4,203096576;0,911222442;0,793896845;0,940198915;1,084638551;1,111323472;1,29274765;1,447950371;1,507414585;1,361231925;0,828764755;0,733785707;0,883609185;-0,639095501;-0,535644308;-0,611850999;-0,46791795;-0,389303875;-0,436548244;-0,432241187;-0,398020913;-0,892613885;-0,753528232;-0,655707468;-0,549052268
